id,type,reactions,comments,shares,likes,loves,wows,hahas,sads,angrys
6257,photo,1244,218,9,1226,5,12,1,0,0
6258,photo,75,2,0,71,3,0,1,0,0
6259,photo,867,90,11,858,1,7,0,0,1
6260,photo,87,5,2,79,3,5,0,0,0
6261,photo,614,78,15,599,7,8,0,0,0
6262,photo,2420,75,17,2392,20,8,0,0,0
6263,photo,86,5,3,80,2,4,0,0,0
6264,photo,488,20,8,484,4,0,0,0,0
6265,photo,157,16,3,145,1,11,0,0,0
6266,photo,547,71,7,535,6,6,0,0,0
6267,photo,1168,104,49,1133,17,17,1,0,0
6268,photo,879,165,18,867,4,8,0,0,0
6269,photo,114,6,1,108,3,3,0,0,0
6270,photo,186,15,1,172,3,11,0,0,0
6271,photo,1985,39,21,1961,11,12,0,1,0
6272,photo,985,71,42,962,5,16,2,0,0
6273,photo,1918,1,10,1917,0,1,0,0,0
6274,video,151,2365,306,118,29,0,3,1,0
6275,link,3,0,0,3,0,0,0,0,0
6276,video,3,0,1,3,0,0,0,0,0
6277,video,205,1476,500,149,49,3,2,2,0
6278,photo,123,110,7,113,9,1,0,0,0
6279,photo,69,8,0,60,0,2,0,1,6
6280,video,130,1051,157,82,46,0,2,0,0
6281,status,5,0,0,5,0,0,0,0,0
6282,video,126,1641,196,81,42,2,1,0,0
6283,video,124,844,183,84,39,1,0,0,0
6284,video,34,4,0,32,0,2,0,0,0
6285,photo,29,0,0,29,0,0,0,0,0
6286,photo,18,0,0,18,0,0,0,0,0
6287,video,192,1949,321,89,99,1,3,0,0
6288,video,393,1529,292,307,80,3,1,2,0
6289,video,196,2904,618,139,46,1,5,4,1
6290,photo,144,6,16,119,0,3,22,0,0
6291,link,8,0,1,8,0,0,0,0,0
6292,video,379,5491,466,190,161,5,20,2,1
6293,photo,48,1,2,48,0,0,0,0,0
6294,photo,44,1,0,39,0,4,1,0,0
6295,photo,44,7,0,43,0,0,0,0,1
6296,video,382,3035,528,205,155,2,17,3,0
6297,video,1302,4066,372,1171,117,0,12,1,1
6298,video,1228,6,1,1225,0,0,3,0,0
6299,link,6,0,2,6,0,0,0,0,0
6300,video,185,1835,312,116,54,1,14,0,0
6301,video,261,3456,565,127,106,3,22,2,1
6302,video,36,5,0,34,2,0,0,0,0
6303,status,52,1,1,51,0,1,0,0,0
6304,video,192,1446,389,106,54,1,29,2,0
6305,video,236,2842,431,114,109,1,9,2,1
6306,video,144,545,65,114,18,0,10,2,0
6307,photo,45,0,0,39,0,0,3,0,3
6308,video,292,3779,256,165,91,2,33,1,0
6309,video,416,5352,580,204,194,3,13,1,1
6310,photo,26,1,0,22,0,0,0,0,4
6311,photo,72,29,0,70,2,0,0,0,0
6312,video,370,6316,633,182,166,2,17,3,0
6313,video,216,4068,512,157,54,2,3,0,0
6314,photo,62,11,1,61,1,0,0,0,0
6315,photo,51,7,0,48,0,1,0,0,2
6316,photo,54,0,0,45,0,5,0,0,4
6317,video,267,2606,269,227,26,4,7,3,0
6318,video,408,3994,560,336,64,0,6,1,1
6319,photo,78,36,5,75,1,2,0,0,0
6320,photo,38,0,0,35,1,2,0,0,0
6321,photo,43,7,1,40,1,2,0,0,0
6322,video,180,2176,314,142,33,4,0,0,1
6323,video,188,2099,388,152,34,0,1,0,1
6324,photo,37,0,0,37,0,0,0,0,0
6325,photo,72,1,0,72,0,0,0,0,0
6326,link,12,0,0,12,0,0,0,0,0
6327,video,146,1569,316,89,49,0,4,3,1
6328,video,249,2609,572,207,24,12,6,0,0
6329,video,218,3000,353,152,58,4,4,0,0
6330,photo,21,2,0,19,0,1,1,0,0
6331,photo,133,28,0,127,6,0,0,0,0
6332,photo,127,56,60,125,1,0,1,0,0
6333,photo,30,0,0,29,0,1,0,0,0
6334,status,22,0,0,22,0,0,0,0,0
6335,status,31,0,0,31,0,0,0,0,0
6336,video,236,5237,526,138,97,1,0,0,0
6337,photo,97,104,3,95,2,0,0,0,0
6338,video,197,1875,624,146,47,1,2,0,1
6339,photo,34,8,0,33,1,0,0,0,0
6340,link,12,7,7,12,0,0,0,0,0
6341,photo,63,21,1,62,1,0,0,0,0
6342,photo,218,105,153,212,2,4,0,0,0
6343,video,246,2373,475,108,130,5,2,1,0
6344,photo,34,5,0,33,1,0,0,0,0
6345,video,51,80,15,45,5,1,0,0,0
6346,photo,122,71,65,117,5,0,0,0,0
6347,photo,39,4,0,35,4,0,0,0,0
6348,photo,27,0,0,24,1,2,0,0,0
6349,photo,50,20,6,47,3,0,0,0,0
6350,photo,123,166,16,114,9,0,0,0,0
6351,video,256,1435,429,217,34,4,0,1,0
6352,photo,93,54,0,91,2,0,0,0,0
6353,photo,123,25,28,123,0,0,0,0,0
6354,status,98,5,0,87,2,5,4,0,0
6355,photo,51,1,4,47,3,1,0,0,0
6356,video,58,2,0,55,1,0,2,0,0
6357,photo,47,16,0,46,1,0,0,0,0
6358,video,16,3,0,15,1,0,0,0,0
6359,video,22,11,1,20,1,1,0,0,0
6360,photo,16,0,1,16,0,0,0,0,0
6361,photo,374,6,17,366,2,6,0,0,0
6362,photo,61,2,0,57,3,1,0,0,0
6363,photo,42,0,1,40,1,0,1,0,0
6364,photo,37,0,0,34,1,2,0,0,0
6365,video,75,28,0,58,16,1,0,0,0
6366,photo,96,25,0,88,3,5,0,0,0
6367,video,55,83,1,52,1,0,2,0,0
6368,video,156,1970,292,103,40,3,8,1,1
6369,photo,15,0,0,15,0,0,0,0,0
6370,video,281,2113,581,197,77,2,3,2,0
6371,video,110,566,238,103,5,0,1,0,1
6372,video,239,2574,419,140,95,1,2,1,0
6373,photo,105,96,7,101,2,2,0,0,0
6374,photo,18,0,0,17,0,1,0,0,0
6375,video,44,18,0,41,3,0,0,0,0
6376,photo,19,6,1,14,4,1,0,0,0
6377,photo,51,4,0,48,1,2,0,0,0
6378,video,67,276,34,57,7,0,3,0,0
6379,photo,30,2,0,30,0,0,0,0,0
6380,video,155,851,153,76,78,1,0,0,0
6381,video,266,2068,453,198,62,2,3,0,1
6382,video,31,1,0,29,2,0,0,0,0
6383,photo,225,32,17,221,3,0,1,0,0
6384,photo,63,23,1,63,0,0,0,0,0
6385,link,4,0,0,4,0,0,0,0,0
6386,video,225,1660,355,189,31,1,4,0,0
6387,video,154,1138,408,128,25,1,0,0,0
6388,photo,35,3,0,34,1,0,0,0,0
6389,video,236,2719,472,184,47,1,3,0,1
6390,photo,166,102,0,165,1,0,0,0,0
6391,photo,32,28,0,31,1,0,0,0,0
6392,photo,26,0,0,26,0,0,0,0,0
6393,video,96,1084,266,80,13,2,0,1,0
6394,photo,91,54,1,89,2,0,0,0,0
6395,photo,62,1,0,62,0,0,0,0,0
6396,photo,49,8,0,40,0,5,0,0,4
6397,photo,13,2,0,11,0,2,0,0,0
6398,video,237,3958,336,166,65,2,3,1,0
6399,video,235,2685,440,188,38,1,3,4,1
6400,photo,45,27,1,43,1,1,0,0,0
6401,photo,47,4,0,39,0,0,0,0,8
6402,link,8,0,0,8,0,0,0,0,0
6403,video,364,4845,603,239,109,1,8,5,2
6404,photo,84,54,0,84,0,0,0,0,0
6405,video,212,1957,363,147,64,1,0,0,0
6406,photo,73,34,0,71,0,1,1,0,0
6407,photo,195,195,2,193,0,0,2,0,0
6408,status,68,2,0,66,2,0,0,0,0
6409,photo,43,0,20,42,1,0,0,0,0
6410,link,9,1,0,9,0,0,0,0,0
6411,video,122,524,100,101,21,0,0,0,0
6412,video,265,2744,897,197,63,1,4,0,0
6413,photo,196,116,120,187,7,2,0,0,0
6414,photo,116,65,0,116,0,0,0,0,0
6415,video,288,2555,484,230,52,0,4,2,0
6416,photo,59,21,0,57,1,1,0,0,0
6417,link,9,4,0,9,0,0,0,0,0
6418,video,467,2948,496,295,161,2,4,4,1
6419,photo,106,78,2,96,3,2,5,0,0
6420,photo,136,126,0,136,0,0,0,0,0
6421,photo,92,47,0,90,1,1,0,0,0
6422,photo,45,0,0,42,1,2,0,0,0
6423,video,23,1,1,22,0,1,0,0,0
6424,video,27,2,0,24,0,0,3,0,0
6425,status,31,3,0,31,0,0,0,0,0
6426,link,6,0,0,6,0,0,0,0,0
6427,video,371,3789,462,267,95,1,5,3,0
6428,photo,84,13,1,78,1,5,0,0,0
6429,video,32,0,1,32,0,0,0,0,0
6430,video,192,2339,452,159,30,2,1,0,0
6431,photo,157,118,2,150,4,3,0,0,0
6432,status,55,2,0,49,1,1,0,4,0
6433,video,25,0,4,25,0,0,0,0,0
6434,video,320,3584,554,256,55,4,2,1,2
6435,photo,35,0,0,35,0,0,0,0,0
6436,photo,107,65,0,104,2,0,0,1,0
6437,status,67,29,0,67,0,0,0,0,0
6438,photo,250,212,0,248,2,0,0,0,0
6439,status,59,0,0,57,0,2,0,0,0
6440,photo,80,8,0,77,1,2,0,0,0
6441,photo,42,3,0,39,0,0,0,0,3
6442,photo,101,80,24,98,3,0,0,0,0
6443,photo,43,0,7,37,0,4,2,0,0
6444,link,8,0,0,8,0,0,0,0,0
6445,photo,60,38,0,60,0,0,0,0,0
6446,photo,27,3,0,26,0,1,0,0,0
6447,status,101,18,1,94,1,5,0,1,0
6448,photo,128,11,0,101,1,1,25,0,0
6449,video,576,10186,793,336,214,4,14,8,0
6450,photo,104,58,0,102,1,1,0,0,0
6451,status,7,0,0,7,0,0,0,0,0
6452,link,1,0,0,1,0,0,0,0,0
6453,status,170,98,0,169,1,0,0,0,0
6454,photo,48,0,0,46,1,1,0,0,0
6455,link,16,0,0,16,0,0,0,0,0
6456,photo,97,44,3,91,0,4,2,0,0
6457,photo,138,54,2,131,5,2,0,0,0
6458,photo,273,41,2,255,7,4,7,0,0
6459,photo,138,177,7,128,9,0,1,0,0
6460,photo,21,0,2,21,0,0,0,0,0
6461,photo,110,66,3,107,2,1,0,0,0
6462,photo,105,2,0,92,13,0,0,0,0
6463,photo,76,11,0,71,4,0,0,1,0
6464,video,119,841,103,88,31,0,0,0,0
6465,photo,239,100,12,221,15,3,0,0,0
6466,photo,88,33,0,81,2,5,0,0,0
6467,photo,15,5,0,14,0,1,0,0,0
6468,photo,77,0,0,71,1,1,4,0,0
6469,photo,100,51,0,98,1,1,0,0,0
6470,photo,35,2,1,33,1,1,0,0,0
6471,photo,149,54,0,144,2,3,0,0,0
6472,status,69,1,0,68,1,0,0,0,0
6473,photo,33,0,5,33,0,0,0,0,0
6474,photo,68,13,0,62,0,0,2,3,1
6475,photo,353,357,17,341,9,3,0,0,0
6476,photo,123,4,1,110,0,1,0,2,10
6477,status,19,0,0,18,0,0,0,1,0
6478,status,87,18,12,87,0,0,0,0,0
6479,photo,222,282,13,216,5,1,0,0,0
6480,photo,19,0,0,19,0,0,0,0,0
6481,photo,83,1,1,70,0,1,12,0,0
6482,status,36,15,0,32,0,0,0,4,0
6483,photo,260,338,8,251,6,3,0,0,0
6484,photo,28,8,0,27,1,0,0,0,0
6485,photo,45,0,0,44,0,0,1,0,0
6486,photo,104,57,0,100,0,3,1,0,0
6487,photo,123,96,6,119,2,2,0,0,0
6488,photo,66,2,0,62,0,4,0,0,0
6489,photo,40,14,0,37,2,1,0,0,0
6490,photo,59,0,0,59,0,0,0,0,0
6491,status,63,5,0,58,0,0,2,2,1
6492,photo,129,80,1,122,4,3,0,0,0
6493,status,27,0,0,27,0,0,0,0,0
6494,photo,123,92,6,119,2,2,0,0,0
6495,video,6,8,0,6,0,0,0,0,0
6496,video,5,24,1,5,0,0,0,0,0
6497,photo,19,0,0,18,0,1,0,0,0
6498,video,22,25,2,19,1,1,0,1,0
6499,video,21,31,1,20,0,1,0,0,0
6500,video,15,27,3,13,1,1,0,0,0
6501,photo,58,3,0,56,0,0,0,2,0
6502,video,27,1,4,24,2,1,0,0,0
6503,video,33,0,0,30,0,3,0,0,0
6504,photo,249,166,16,242,6,1,0,0,0
6505,photo,31,3,0,30,0,1,0,0,0
6506,video,160,4097,382,133,20,2,4,1,0
6507,photo,53,10,6,49,2,2,0,0,0
6508,video,53,7,1,48,2,2,1,0,0
6509,photo,97,0,0,78,0,1,18,0,0
6510,video,86,7,4,82,3,1,0,0,0
6511,status,27,1,0,27,0,0,0,0,0
6512,photo,63,6,1,60,0,3,0,0,0
6513,photo,80,10,0,76,1,3,0,0,0
6514,video,38,0,4,37,1,0,0,0,0
6515,photo,46,4,0,44,1,1,0,0,0
6516,photo,33,7,0,30,0,3,0,0,0
6517,photo,57,1,1,57,0,0,0,0,0
6518,photo,76,7,0,72,3,1,0,0,0
6519,photo,106,71,10,103,0,0,3,0,0
6520,photo,113,113,0,108,1,2,2,0,0
6521,status,24,0,0,24,0,0,0,0,0
6522,photo,35,2,0,30,0,1,1,3,0
6523,photo,238,151,78,231,4,3,0,0,0
6524,photo,1013,16,1,865,120,0,28,0,0
6525,photo,28,0,0,28,0,0,0,0,0
6526,photo,41,0,1,38,1,2,0,0,0
6527,photo,42,0,0,37,2,0,3,0,0
6528,photo,48,3,0,47,1,0,0,0,0
6529,link,66,0,2,66,0,0,0,0,0
6530,status,47,1,0,45,0,0,1,1,0
6531,status,26,0,0,26,0,0,0,0,0
6532,video,21,15,1,18,2,0,1,0,0
6533,photo,42,3,0,41,0,1,0,0,0
6534,video,55,785,83,42,10,1,1,1,0
6535,photo,43,0,3,38,1,4,0,0,0
6536,photo,11,0,0,10,1,0,0,0,0
6537,photo,19,0,1,19,0,0,0,0,0
6538,photo,6,0,1,6,0,0,0,0,0
6539,photo,10,0,1,10,0,0,0,0,0
6540,photo,18,0,1,18,0,0,0,0,0
6541,photo,14,0,1,14,0,0,0,0,0
6542,photo,4,0,0,3,0,0,1,0,0
6543,photo,11,2,1,10,1,0,0,0,0
6544,status,34,0,0,32,0,0,0,2,0
6545,photo,41,4,2,40,0,1,0,0,0
6546,status,36,0,0,36,0,0,0,0,0
6547,photo,31,6,0,29,0,2,0,0,0
6548,photo,22,5,0,22,0,0,0,0,0
6549,photo,19,0,0,19,0,0,0,0,0
6550,status,45,1,0,42,3,0,0,0,0
6551,photo,28,1,0,28,0,0,0,0,0
6552,video,137,660,198,113,23,0,0,1,0
6553,photo,59,7,0,56,3,0,0,0,0
6554,photo,169,157,5,161,2,6,0,0,0
6555,status,147,130,0,147,0,0,0,0,0
6556,photo,62,8,1,59,2,1,0,0,0
6557,photo,5,0,6,5,0,0,0,0,0
6558,status,45,0,0,45,0,0,0,0,0
6559,photo,43,17,0,41,1,1,0,0,0
6560,video,101,1753,227,83,15,1,2,0,0
6561,photo,22,0,0,22,0,0,0,0,0
6562,video,247,4255,572,204,37,1,3,2,0
6563,photo,132,24,0,131,0,1,0,0,0
6564,photo,49,0,0,49,0,0,0,0,0
6565,status,45,0,0,45,0,0,0,0,0
6566,status,14,0,0,14,0,0,0,0,0
6567,video,148,952,198,122,25,0,0,1,0
6568,photo,50,0,0,50,0,0,0,0,0
6569,photo,82,0,0,82,0,0,0,0,0
6570,status,45,4,0,45,0,0,0,0,0
6571,video,73,1191,134,59,12,0,0,1,1
6572,photo,16,2,0,16,0,0,0,0,0
6573,photo,31,1,0,31,0,0,0,0,0
6574,video,101,1738,119,64,34,1,1,1,0
6575,photo,15,0,0,14,0,0,0,1,0
6576,photo,71,14,7,70,0,0,0,1,0
6577,photo,56,4,0,51,0,0,5,0,0
6578,video,62,263,86,54,7,1,0,0,0
6579,photo,113,79,9,109,4,0,0,0,0
6580,video,56,365,106,50,3,2,1,0,0
6581,video,66,659,108,61,4,0,0,1,0
6582,photo,40,0,0,40,0,0,0,0,0
6583,photo,35,4,0,35,0,0,0,0,0
6584,photo,29,0,0,29,0,0,0,0,0
6585,photo,28,5,0,28,0,0,0,0,0
6586,status,19,0,0,19,0,0,0,0,0
6587,video,3,0,0,3,0,0,0,0,0
6588,video,43,706,71,39,3,1,0,0,0
6589,video,26,61,6,25,1,0,0,0,0
6590,photo,29,0,2,28,0,1,0,0,0
6591,video,10,0,0,10,0,0,0,0,0
6592,video,18,96,9,12,4,2,0,0,0
6593,video,67,558,43,55,7,1,4,0,0
6594,video,37,40,1,35,2,0,0,0,0
6595,video,95,831,87,86,7,1,0,1,0
6596,video,88,967,86,67,21,0,0,0,0
6597,photo,24,0,0,24,0,0,0,0,0
6598,status,20,0,0,20,0,0,0,0,0
6599,status,22,4,5,22,0,0,0,0,0
6600,photo,36,3,0,35,0,0,1,0,0
6601,video,18,0,0,18,0,0,0,0,0
6602,video,77,511,36,45,26,2,1,0,3
6603,video,113,801,124,104,7,1,1,0,0
6604,photo,61,6,0,59,2,0,0,0,0
6605,video,66,178,11,55,9,0,1,1,0
6606,photo,65,7,0,63,2,0,0,0,0
6607,photo,39,5,0,37,2,0,0,0,0
6608,photo,51,5,0,49,2,0,0,0,0
6609,photo,77,9,0,70,6,1,0,0,0
6610,photo,145,4,2,137,2,6,0,0,0
6611,video,139,687,274,117,18,1,2,1,0
6612,photo,44,5,1,41,1,1,1,0,0
6613,status,53,7,0,52,0,0,0,1,0
6614,photo,369,351,15,361,7,1,0,0,0
6615,photo,63,3,0,62,0,0,0,1,0
6616,video,299,933,520,245,47,0,6,0,1
6617,video,265,1343,450,224,26,12,3,0,0
6618,photo,109,42,1,106,0,3,0,0,0
6619,status,66,1,0,66,0,0,0,0,0
6620,photo,104,22,0,102,1,1,0,0,0
6621,status,121,3,0,115,0,2,3,0,1
6622,video,63,0,0,61,1,0,1,0,0
6623,photo,186,3,0,181,2,0,3,0,0
6624,photo,58,6,0,48,2,0,8,0,0
6625,video,99,1150,266,69,23,2,4,1,0
6626,video,303,1489,483,177,118,1,5,1,1
6627,photo,109,25,5,107,1,1,0,0,0
6628,status,306,279,4,298,5,3,0,0,0
6629,photo,95,14,0,85,0,0,5,0,5
6630,photo,61,14,0,59,1,1,0,0,0
6631,photo,53,3,0,51,1,0,1,0,0
6632,video,23,0,0,23,0,0,0,0,0
6633,video,93,440,165,50,30,3,7,3,0
6634,photo,46,15,0,42,0,2,0,2,0
6635,video,45,0,0,45,0,0,0,0,0
6636,video,228,4267,572,175,33,0,19,1,0
6637,video,14,0,0,14,0,0,0,0,0
6638,video,56,1226,75,50,3,2,1,0,0
6639,video,166,1834,335,137,22,2,4,0,1
6640,photo,120,29,1,116,3,1,0,0,0
6641,photo,111,79,11,106,1,4,0,0,0
6642,video,355,7543,428,161,192,0,1,1,0
6643,photo,26,0,1,26,0,0,0,0,0
6644,photo,36,5,1,31,0,2,0,0,3
6645,video,83,49,1,74,0,2,7,0,0
6646,photo,207,16,0,187,3,4,13,0,0
6647,photo,271,239,15,268,3,0,0,0,0
6648,photo,47,2,0,47,0,0,0,0,0
6649,video,139,2609,154,108,17,4,2,7,1
6650,photo,57,10,1,53,0,4,0,0,0
6651,video,145,1335,131,129,12,1,0,3,0
6652,photo,47,2,1,47,0,0,0,0,0
6653,photo,42,9,0,39,3,0,0,0,0
6654,photo,515,567,13,509,3,2,1,0,0
6655,status,90,4,0,90,0,0,0,0,0
6656,photo,247,193,3,237,5,5,0,0,0
6657,photo,55,2,0,41,0,0,0,14,0
6658,photo,85,1,0,84,1,0,0,0,0
6659,photo,86,59,0,83,3,0,0,0,0
6660,photo,272,10194,25,256,5,9,2,0,0
6661,photo,23,1,0,23,0,0,0,0,0
6662,status,81,28,0,80,1,0,0,0,0
6663,photo,28,2,0,28,0,0,0,0,0
6664,photo,49,23,10,49,0,0,0,0,0
6665,status,77,17,0,76,1,0,0,0,0
6666,photo,284,192,121,280,4,0,0,0,0
6667,photo,31,0,0,27,0,1,3,0,0
6668,status,67,16,0,66,1,0,0,0,0
6669,photo,165,169,62,162,1,2,0,0,0
6670,status,79,2,0,79,0,0,0,0,0
6671,photo,184,131,2,182,2,0,0,0,0
6672,photo,105,56,0,97,3,3,2,0,0
6673,photo,213,64,8,205,3,5,0,0,0
6674,photo,382,448,8,376,5,1,0,0,0
6675,photo,95,3,0,92,2,1,0,0,0
6676,photo,244,199,12,232,4,8,0,0,0
6677,photo,353,383,11,348,5,0,0,0,0
6678,photo,269,311,8,264,5,0,0,0,0
6679,photo,332,316,9,325,6,1,0,0,0
6680,photo,66,21,0,63,2,1,0,0,0
6681,photo,85,1,0,79,0,1,0,5,0
6682,photo,350,498,15,339,6,5,0,0,0
6683,photo,259,292,16,251,5,2,0,1,0
6684,photo,111,68,0,109,2,0,0,0,0
6685,status,47,5,0,46,1,0,0,0,0
6686,status,72,4,0,72,0,0,0,0,0
6687,status,135,34,0,133,2,0,0,0,0
6688,photo,28,0,0,28,0,0,0,0,0
6689,photo,61,1,0,61,0,0,0,0,0
6690,photo,21,0,0,21,0,0,0,0,0
6691,photo,27,0,0,27,0,0,0,0,0
6692,photo,15,0,1,15,0,0,0,0,0
6693,status,70,0,0,62,0,0,0,8,0
6694,photo,194,47,0,191,0,3,0,0,0
6695,status,46,0,0,46,0,0,0,0,0
6696,status,50,1,0,49,0,1,0,0,0
6697,photo,164,53,0,152,2,10,0,0,0
6698,photo,125,4,0,116,9,0,0,0,0
6699,photo,356,119,21,345,7,4,0,0,0
6700,status,79,1,0,79,0,0,0,0,0
6701,photo,361,479,15,356,4,1,0,0,0
6702,video,517,5514,388,243,220,8,43,3,0
6703,photo,75,6,0,67,0,6,0,0,2
6704,photo,73,2,0,71,0,1,0,0,1
6705,photo,411,566,20,399,12,0,0,0,0
6706,video,302,2497,425,228,47,6,18,3,0
6707,video,349,4300,264,296,35,3,14,0,1
6708,photo,215,19,0,206,3,5,1,0,0
6709,photo,201,104,12,194,7,0,0,0,0
6710,photo,119,38,26,115,1,3,0,0,0
6711,video,141,529,148,102,20,0,15,3,1
6712,photo,81,6,0,79,0,1,1,0,0
6713,photo,104,7,1,99,1,4,0,0,0
6714,status,147,21,0,143,4,0,0,0,0
6715,video,137,497,71,76,48,2,11,0,0
6716,video,179,3343,147,160,17,1,1,0,0
6717,status,62,3,0,59,2,1,0,0,0
6718,video,286,3022,212,254,27,0,1,2,2
6719,status,273,206,2,268,3,2,0,0,0
6720,photo,125,4,0,125,0,0,0,0,0
6721,video,119,139,18,109,7,3,0,0,0
6722,photo,328,247,14,320,7,1,0,0,0
6723,video,446,5386,421,392,37,6,8,3,0
6724,photo,304,239,4,301,1,0,0,2,0
6725,status,49,0,0,49,0,0,0,0,0
6726,photo,123,4,0,119,1,3,0,0,0
6727,status,121,74,1,120,1,0,0,0,0
6728,video,307,4272,321,260,32,5,3,7,0
6729,photo,64,2,3,63,0,1,0,0,0
6730,video,314,4340,261,280,29,1,3,1,0
6731,photo,388,319,2,382,3,0,0,3,0
6732,photo,186,36,1,181,1,4,0,0,0
6733,status,108,0,0,107,1,0,0,0,0
6734,photo,117,5,0,111,1,0,0,5,0
6735,video,62,351,10,48,12,0,1,1,0
6736,video,163,3392,114,122,24,3,7,7,0
6737,video,215,3202,199,186,22,2,4,1,0
6738,video,416,7208,509,365,41,4,2,4,0
6739,photo,256,261,12,253,3,0,0,0,0
6740,video,154,1646,82,122,19,3,9,1,0
6741,photo,70,4,0,68,2,0,0,0,0
6742,photo,42,2,0,42,0,0,0,0,0
6743,photo,54,0,1,52,2,0,0,0,0
6744,photo,28,0,3,27,0,1,0,0,0
6745,video,120,457,13,93,8,0,19,0,0
6746,video,293,2762,229,215,74,1,2,0,1
6747,photo,61,0,2,60,1,0,0,0,0
6748,photo,210,254,12,197,10,2,1,0,0
6749,photo,137,12,0,130,2,1,0,4,0
6750,video,306,4444,329,265,28,1,11,1,0
6751,photo,333,256,12,324,5,4,0,0,0
6752,video,102,64,1,92,6,0,4,0,0
6753,video,246,4240,310,213,25,1,5,2,0
6754,status,102,14,0,102,0,0,0,0,0
6755,video,288,3287,228,241,31,4,12,0,0
6756,photo,295,338,11,291,3,1,0,0,0
6757,status,60,3,0,59,1,0,0,0,0
6758,video,708,17404,913,525,157,6,14,4,2
6759,photo,463,424,6,452,5,5,1,0,0
6760,photo,337,662,23,330,6,1,0,0,0
6761,photo,63,6,0,61,2,0,0,0,0
6762,video,79,8,0,79,0,0,0,0,0
6763,video,634,10960,783,540,70,5,11,8,0
6764,status,97,11,0,96,0,1,0,0,0
6765,video,303,3593,264,253,35,7,6,2,0
6766,status,239,250,1,231,4,0,0,4,0
6767,photo,69,4,2,66,2,1,0,0,0
6768,video,368,6942,366,316,34,6,2,10,0
6769,status,302,358,2,290,7,4,0,1,0
6770,video,382,5779,324,307,50,6,15,1,3
6771,video,425,3892,430,361,51,4,4,4,1
6772,photo,325,536,20,316,6,3,0,0,0
6773,photo,122,25,0,118,1,3,0,0,0
6774,video,111,462,16,94,12,0,3,2,0
6775,video,51,0,0,50,1,0,0,0,0
6776,video,422,9831,592,362,45,7,6,2,0
6777,photo,147,383,10,142,2,0,3,0,0
6778,photo,67,31,1,63,0,3,0,1,0
6779,photo,98,8,3,95,1,2,0,0,0
6780,photo,90,12,1,78,0,7,5,0,0
6781,video,89,838,51,64,18,2,5,0,0
6782,photo,115,441,15,101,9,3,1,1,0
6783,status,122,9,0,118,0,4,0,0,0
6784,status,86,0,0,85,1,0,0,0,0
6785,photo,46,2,0,46,0,0,0,0,0
6786,video,250,1966,34,209,26,5,4,5,1
6787,video,423,5411,334,365,41,4,11,2,0
6788,video,510,7751,419,440,56,2,9,2,1
6789,status,232,150,1,227,3,2,0,0,0
6790,video,193,46,1,173,3,5,11,0,1
6791,photo,392,613,26,370,10,0,12,0,0
6792,photo,191,35,0,180,1,0,2,0,8
6793,photo,188,40,0,167,0,12,0,0,9
6794,status,86,3,0,86,0,0,0,0,0
6795,video,83,58,11,70,8,4,1,0,0
6796,video,64,0,0,64,0,0,0,0,0
6797,video,730,7943,619,540,168,4,12,5,1
6798,photo,274,385,16,269,2,3,0,0,0
6799,photo,156,17,1,152,1,2,1,0,0
6800,video,553,10926,429,468,66,2,13,3,1
6801,video,459,4391,201,369,66,6,13,4,1
6802,photo,331,196,2,314,2,14,1,0,0
6803,photo,57,8,0,56,1,0,0,0,0
6804,photo,13,12,0,13,0,0,0,0,0
6805,photo,14,9,0,14,0,0,0,0,0
6806,photo,16,11,0,15,1,0,0,0,0
6807,photo,304,469,5,296,4,4,0,0,0
6808,photo,102,20,1,95,3,4,0,0,0
6809,video,481,8601,337,415,57,0,5,4,0
6810,status,240,368,10,228,9,3,0,0,0
6811,video,558,7572,357,457,72,12,6,8,3
6812,video,104,14,3,100,0,4,0,0,0
6813,photo,239,392,13,235,2,2,0,0,0
6814,photo,134,20,4,98,0,4,32,0,0
6815,video,570,7524,338,432,114,8,12,4,0
6816,photo,125,18,0,116,5,4,0,0,0
6817,photo,87,3,0,84,2,1,0,0,0
6818,photo,291,472,25,282,7,2,0,0,0
6819,status,160,265,0,155,3,1,0,1,0
6820,video,350,3917,178,278,61,5,4,2,0
6821,status,42,6,0,41,1,0,0,0,0
6822,video,61,0,0,61,0,0,0,0,0
6823,video,344,3449,186,293,32,4,6,8,1
6824,photo,54,16,0,51,1,0,0,2,0
6825,photo,108,102,0,103,0,1,0,4,0
6826,photo,242,351,15,238,3,1,0,0,0
6827,video,112,755,38,86,20,0,2,2,2
6828,video,400,9039,263,333,48,4,10,3,2
6829,status,51,3,0,50,1,0,0,0,0
6830,status,134,112,7,127,6,1,0,0,0
6831,status,78,3,0,73,0,0,5,0,0
6832,status,52,0,0,52,0,0,0,0,0
6833,photo,18,0,0,17,1,0,0,0,0
6834,video,100,701,15,79,14,2,2,3,0
6835,video,278,2863,210,241,28,4,1,4,0
6836,video,607,5757,289,514,66,7,16,4,0
6837,photo,254,355,20,247,6,1,0,0,0
6838,video,146,1839,101,131,11,0,2,2,0
6839,photo,26,1,0,26,0,0,0,0,0
6840,video,446,4963,275,384,46,3,9,2,2
6841,photo,228,253,10,225,3,0,0,0,0
6842,status,20,0,0,20,0,0,0,0,0
6843,photo,59,1,1,57,1,1,0,0,0
6844,video,226,4336,183,186,25,3,10,2,0
